claim_url,claim, title, claim_author, links, date, tags, authors, rating_value
"https://www.vishvasnews.com/english/viral/fact-check-viral-posts-on-lata-mangeshkars-death-are-fake/", "Lata Mangeshkar passes away", "Fact Check: Viral posts on Lata Mangeshkar’s death are fake", "FB User: Kuleshwar Kumar", "['https://twitter.com/mangeshkarlata/status/1195020748177448966?ref_src=twsrc%5Etfw']", "2019-11-15", "['Lata Mangeshkar']", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-dr-paribaha-who-survived-the-deadly-attack-admitted-that-the-reason-for-the-attack-was-not-communal/", "85 साल का एक बूढ़ा मोहम्मद शाहिद की हार्ट अटैक से मौत हो गई। इस घटना पर भीड़ ने डॉक्टर परिबाहा मुखर्जी जैसे एक होनहार युवा हिंदू डॉक्टर को बंगाल में ईंट और पत्थरों से मार डाला गया।", "Fact Check: Dr. Paribaha, who survived the deadly attack, admitted that the reason for the attack was not communal", " Baliram Jha", "[]", "2019-10-9", "['Dr Paribaha Mukherjee', 'NRS Hospital']", "['Pallavi Mishra']", "Misleading"
"https://www.vishvasnews.com/english/world/fact-check-these-religious-books-were-not-found-in-bihar-gutter-old-picture-from-saudi-arabia-is-getting-viral-with-wrong-context/", "बिहार में ये सब #कुरआन_पाक गटर नाली से पाए गए है। सारी मीडिया खामोश है अगर आप सच्चे मोमिन हो तो #अल्लाह_के_वास्ते ज़्यादा से ज़्यादा शेयर करें।", "Fact Check: These religious books were not found in Bihar gutter; Old picture from Saudi Arabia is getting viral with wrong context", "खुज़ली तो होगी ही", "[]", "2019-10-7", "['Quran', 'Religious books']", "['Pallavi Mishra']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-this-policeman-was-not-beaten-in-surat-video-from-mp-is-going-viral-with-wrong-claim/", "सूरत हाइवे पर नाजायेक वसुली करनें वालें पुलिस कर्मियों का पिटाई का विडियो जरुर देखें और आगे शेर करे ये पुलिस वाला इतनी हद करता था कि जिसके पास पुरा कगजात होते हुए भी पैसा लेता था अब ये हाल देखिए इसका", "Fact Check: This policeman was not beaten in Surat, video from MP is going viral with wrong claim", "Jagdish B", "[]", "2019-9-30", "['Illegal Liquor Trade', 'MP Police', 'Surat Police']", "['Pallavi Mishra']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-picture-showing-worlds-largest-tulsi-tree-in-karnataka-is-fake/", "Picture showing world’s largest Tulsi tree in Karnataka", "Fact Check: Picture showing world’s largest Tulsi tree in Karnataka is fake", "FB User- Yamuna Mission", "[]", "2019-9-26", "['Fact Check', 'health fact check', 'Tulsi Tree', 'Viral Image']", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/world/fact-check-old-video-of-halo-effect-viral-as-full-rainbow-spotted-in-gujarat/", "Full rainbow seen in Gujarat", "Fact Check: Old video of Halo effect viral as full rainbow spotted in Gujarat", "FB user: Simran Chhabra", "[]", "2019-9-13", "[]", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-vrindavan-iskcon-temple-has-not-flooded-viral-video-is-of-2015-kolkata/", "Vrindavan ISKCON temple has flooded", "Fact Check: Vrindavan ISKCON temple has not flooded; viral video is of 2015 Kolkata", "SA Hindus", "[]", "2019-8-27", "['ISKCON', 'Mayapur ISCON', 'Vrindavan ISCON']", "['Pallavi Mishra']", "False"
"https://www.vishvasnews.com/english/politics/fact-check-photoshopped-image-of-prime-minister-modi-is-going-viral/", " PM Modi wore keffiyeh on his head in the UAE", "Fact Check: Photoshopped image of Prime Minister Modi is going viral", "AIMIM Bharuch Gujarat", "[]", "2019-8-27", "['Narendra Modi', 'Tri-Nation visit', 'UAE King']", "['Pallavi Mishra']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-post-claiming-putin-addressed-russian-parliament-in-saffron-clothes-is-fake/", "Putin addressed Russian Parliament in Saffron clothes", "Fact Check: Post claiming Putin addressed Russian Parliament in Saffron clothes is fake", "Atul Panday", "['http://en.kremlin.ru/multimedia/video']", "2019-8-20", "['Vladamir Putin', 'Yogi Adityanath']", "['Pallavi Mishra']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-woman-appearing-in-the-video-is-a-fake-asi-from-gurdaspur/", "Gurdaspur lady ASI arrested", "Fact Check: Woman appearing in the video is a fake ASI from Gurdaspur", "FB Page: Punjabi paris to ਪੰਜਾਬੀ ਪੈਰਿਸ ਤੋਂ", "['https://www.jagran.com/punjab/gurdaspur-young-woman-wearing-a-fake-asi-uniform-caught-14380564.html']", "2019-8-13", "['ASI Gurdaspur', 'Fact Check', 'Fake ASI', 'Gurdaspur Police']", "['Bhagwant Singh']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-this-woman-is-infosys-foundation-chairman-sudha-murthy-not-parle-ji-girl/", "Remember Parle-G biscuit girl, Neru Deshpande, now 64 years old, is the girl who was clicked for Parle-G biscuit when she was 4 years old", "Fact Check: This Woman Is Infosys Foundation Chairman Sudha Murthy, Not Parle Ji Girl", "Fb Page We Fuse", "[]", "2019-8-13", "['Infosys', 'Parle G']", "['Pallavi Mishra']", "False"
"https://www.vishvasnews.com/english/politics/fact-check-no-pm-modi-was-not-touching-saudi-kings-feet/", "PM Modi is touching Saudi King's feet", "Fact Check: No, PM Modi Was Not Touching Saudi King’s Feet, Viral Picture Is Photoshopped", "FB User-Sardar Ji Singh", "[]", "2019-8-12", "['Fact Check', 'PM Modi', 'Saudi King', 'Viral Photo']", "['Bhagwant Singh']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-this-woman-is-old-and-mentally-ill-not-a-child-kidnapper/", "This woman is a child kidnapper", "FACT CHECK: This woman is old and mentally ill, not a child kidnapper", "Aapno Raisinghnagar", "[]", "2019-8-7", "['Child Kidnapper', 'Rajasthan POlice']", "['Pallavi Mishra']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-this-buddhist-monks-is-114-years-old-not-144-years-old/", "144 years old buddhist monk", "Fact Check: This Buddhist Monk Is 114 Years Old, Not 144 Years Old", "Sitare Channel", "[]", "2019-8-7", "['Buddhist monk']", "['Pallavi Mishra']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-shahrukh-khan-did-not-wear-owasis-partys-t-shirt/", "Shahrukh Khan wore Owasi’s party’s T shirt", "Fact Check: Shahrukh Khan did not wear Owasi’s party’s T shirt", "Nitin Jadhav", "[]", "2019-8-1", "['MIM', 'Red Chillis', 'Shahrukh Khan']", "['Pallavi Mishra']", "False"
"https://www.vishvasnews.com/english/world/fact-check-telanganas-shivalinga-is-being-shared-as-sri-lankas/", "World's largest Shivalinga at 108 ft and it is located in Sri Lanka", "FACT CHECK: Telangana’s Shivalinga is being shared as Sri Lanka’s", "Facebook Page चाणक्य, सुविचार और सुखी जीवन", "[]", "2019-7-31", "['Sri Lanka Shivalinga', 'Tallest Shivalinga', 'Telangana Sivalinga']", "['Pallavi Mishra']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-no-gujarat-police-did-not-seize-weapons-from-a-mosque/", "Gujarat police seize weapons from a mosque", "Fact Check: No, Gujarat police did not seize weapons from a mosque", "FB User: Dilip Singh", "['https://twitter.com/hashtag/Rajkot?src=hash&ref_src=twsrc%5Etfw', 'https://twitter.com/hashtag/lethal?src=hash&ref_src=twsrc%5Etfw', 'https://twitter.com/hashtag/weapons?src=hash&ref_src=twsrc%5Etfw', 'https://twitter.com/hashtag/Novelty?src=hash&ref_src=twsrc%5Etfw', 'https://twitter.com/hashtag/store?src=hash&ref_src=twsrc%5Etfw', 'https://t.co/oJrQBHE7Sp', 'https://twitter.com/hashtag/Gujarat?src=hash&ref_src=twsrc%5Etfw', 'https://t.co/A9jRB77W2r', 'https://twitter.com/GujaratHeadline/status/706081278752215042?ref_src=twsrc%5Etfw']", "2019-7-29", "[]", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-no-child-did-not-die-due-to-floods-in-bihar/", "Child died due to floods in Bihar", "Fact Check: No, Child didn’t die due to floods in Bihar", "FB User- Amit Kumar", "['https://www.jagran.com/bihar/muzaffarpur-know-the-reality-of-3-months-old-baby-dead-body-picture-goes-viral-on-social-media-from-bihar-19410367.html', 'https://twitter.com/ANI/status/1151800597970083840?ref_src=twsrc%5Etfw%7Ctwcamp%5Etweetembed%7Ctwterm%5E1151800597970083840&ref_url=https%3A%2F%2Fwww.altnews.in%2Fviral-image-of-infants-lifeless-body-death-unrelated-to-bihar-floods%2F']", "2019-7-29", "['Bihar Baby', 'Bihar Flood', 'Bihar Police', 'Fact Check', 'Viral Post']", "['Bhagwant Singh']", "False"
"https://www.vishvasnews.com/english/world/fact-check-photo-of-rajasthan-shivalinga-is-being-falsly-reported-as-mecca-madinas/", "This is the photo of shivlinga of Mecca madina", "Fact Check: Photo of Rajasthan Shivalinga is being falsly reported as Mecca Madina’s", "Rishi Bhola", "[]", "2019-7-24", "['Mecca Madina', 'Shivlinga']", "['Pallavi Mishra']", "False"
"https://www.vishvasnews.com/english/world/fact-check-post-claiming-bangladeshi-citizen-burnt-while-celebrating-indias-loss-in-world-cup-is-fake-7/", "Bangladeshi man burnt to death while celebrating India’s loss in world cup", "Fact Check: Post claiming Bangladeshi man burnt to death while celebrating India’s loss in world cup is fake", "FB User- Jayesh Rathod", "['https://www.flickr.com/photos/billtownsendphotography/20735221520/in/photostream/']", "2019-7-18", "['Bangladesh Burning Man', 'Burning Man', 'Fact Check']", "['Bhagwant Singh']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-the-school-shown-in-this-viral-image-is-not-from-delhi-but-from-bihar/", "The school shown in this viral image is from Delhi", "Fact Check: The school shown in this viral image is not from Delhi, but from Bihar", "FB Page: Aam Admi Zindabad", "[]", "2019-7-16", "[]", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/world/fact-check-this-skeleton-has-not-been-excavated-in-kurukshetra-italian-artists-work-is-going-viral-with-misleading-claim/", "24 mtr long skeleton has not been excavated in Kurukshetra", "FACT CHECK: This skeleton has not been excavated in Kurukshetra, Italian artists’ work is going viral with misleading claim", "Kurukshetra-The Historical Place", "[]", "2019-7-16", "['Human Skeleton', 'Italian Artist']", "['Pallavi Mishra']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-no-ravi-shastri-did-not-have-a-liquor-bottle-during-team-photo-shoot/", "Ravi Shastri have a bottle of liquor during team photo-shoot", "Fact Check: No, Ravi Shastri did not have a liquor bottle during team photoshoot", "FB Page- Mauka Mauka", "[]", "2019-7-15", "['Coach Ravi Shastri', 'CWC 2019', 'Indian Cricket team', 'Ravi Shastri']", "['Bhagwant Singh']", "False"
"https://www.vishvasnews.com/english/world/fact-check-no-the-photographer-did-not-cry-after-dhoni-lost-his-wicket-in-wc-2019-the-viral-post-is-fake/", "Photographer cried after Dhoni lost his wicket in WC 2019", "Fact Check: No, the photographer did not cry after Dhoni lost his wicket in WC 2019, the viral post is fake", "FB Page-TFG Social", "[]", "2019-7-12", "['Cricket World Cup 2019', 'World Cup 2019']", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-old-muharram-video-is-going-viral-in-the-name-of-tabrez-supporters-procession/", "People proteted with swords against Tabrez's killing", "Fact Check: Old Muharram Video Is Going Viral In The Name Of Tabrez Supporters’ Procession", "Dhaka New imim Club", "['https://www.facebook.com/197422351038187/videos/452591788899567/?v=452591788899567']", "2019-7-8", "['Muhurram 2014', 'Tabrez Ansari Procession', 'Tabrez killing']", "['Pallavi Mishra']", "False"
"https://www.vishvasnews.com/english/politics/fact-check-old-video-of-narendra-modi-manmohan-singh-meet-goes-viral/", "Narendra Modi is meeting Manmohan Singh on his residence before the budget and discusses how to improve the GDP growth of India", "Fact Check: Old video of Narendra Modi – Manmohan Singh meet goes viral", "FB User: Vishal Singh Rajput ", "[]", "2019-7-4", "['Manmohan Singh', 'Narendra Modi']", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-paracetamol-p-500-contains-machupo-virus-is-fake/", "Paracetamol P-500 contains Machupo virus ", "Fact Check: Paracetamol P-500 contains Machupo virus is a fake news", "FB User: Langam Dilipkumar", "[]", "2019-7-4", "['health fact check', 'healthcare', 'medical fact check', 'Paracetamol']", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/world/fact-check-lord-krishnas-photo-was-not-printed-on-russian-train-photoshopped-image-is-going-viral/", "ord Krishna’s Photo Was Printed On Russian Train", "Fact Check: Lord Krishna’s Photo Was Not Printed On Russian Train, Photoshopped Image Is Going Viral", "Rakesh Bharti", "[]", "2019-7-3", "['ISCKON', 'Lord Krishna on Train', 'Russian train']", "['Pallavi Mishra']", "False"
"https://www.vishvasnews.com/english/world/fact-check-no-nasa-did-not-develop-a-machine-to-produce-rain-generating-clouds/", "NASA developed a machine to produce rain-generating clouds", "Fact Check: No, NASA did not develop a machine to produce rain-generating clouds", "FB User: Ankit Dwivedi", "[]", "2019-7-3", "['health fact check', 'medical fact check']", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-obama-had-purchased-8-1-million-house-in-2017-viral-post-is-fake/", "Barack Obama could not buy a new house for his children", "Fact Check: Obama had purchased $8.1 million house in 2017, viral post is fake", "FB Page: Wisdom", "[]", "2019-7-3", "['Barack Obama', 'Fact Check', 'fake news', 'United States']", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-video-of-doctor-beating-patient-is-not-from-kanpurs-hallet-hospital/", "Video of doctor beating patient is from Kanpur’s Hallet hospital", "Fact Check: Video of doctor beating patient is not from Kanpur’s Hallet hospital", "FB User-Harshit Pandey", "['https://twitter.com/hashtag/WATCH?src=hash&ref_src=twsrc%5Etfw', 'https://t.co/9mU97nwif2', 'https://twitter.com/ANI/status/1135545865437884416?ref_src=twsrc%5Etfw', 'https://www.jagran.com/news/national-video-of-doctor-beating-a-patient-in-sawai-man-singh-medical-college-in-jaipur-19280585.html']", "2019-6-25", "[]", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-fake-post-getting-viral-in-the-name-of-virat-kohli/", "We want Virat Kohli, not Kashmir, written in a banner", "Fact Check: Fake post getting viral in the name of Virat Kohli", "FB User: Jeevan Singh Bodana", "[]", "2019-6-21", "['Fact Check', 'fake news', 'Kashmir', 'Pakistan']", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/world/fact-check-the-art-of-living-mongolia-event-is-being-falsely-reported-as-japans/", "People are performing Yoga in Japan un huge numbers", "Fact Check: The Art of Living’s Mongolia event is being falsely reported as Japan’s", "thehindutva.com", "[]", "2019-6-21", "['Art Of Living', 'Yoga In Japan', 'Yoga in Mongolia']", "['Pallavi Mishra']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-post-claiming-the-authenticity-of-rs-500-note-basis-position-of-green-strip-is-fake/", "Do not accept Rs.500 currency note if the green strip is close to Gandhi ji because it's fake", "FACT CHECK: Post claiming the authenticity of Rs 500 note basis position of green strip is fake", "Napolean Dias", "[]", "2019-6-21", "['Counterfeit Notes', 'RBI', 'Reserve Bank of India', 'Rs 500 NOte']", "['Pallavi Mishra']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-fake-warning-getting-viral-in-the-name-of-indian-oil/", "Indian Oil Warning", "Fact Check: Fake warning getting viral in the name of Indian Oil", "RTI Club Uttarakhand", "['https://twitter.com/hashtag/IndianOil?src=hash&ref_src=twsrc%5Etfw', 'https://t.co/UoMGXrsiZ1', 'https://twitter.com/IndianOilcl/status/1140494279355199495?ref_src=twsrc%5Etfw', 'https://twitter.com/hashtag/IndianOil?src=hash&ref_src=twsrc%5Etfw', 'https://twitter.com/PetroleumMin?ref_src=twsrc%5Etfw', 'https://twitter.com/dpradhanbjp?ref_src=twsrc%5Etfw', 'https://twitter.com/ChairmanIOCL?ref_src=twsrc%5Etfw', 'https://twitter.com/AshutoshJindalS?ref_src=twsrc%5Etfw', 'https://twitter.com/RK_Mohapatra?ref_src=twsrc%5Etfw', 'https://t.co/v2ZSgruJm2', 'https://twitter.com/IndianOilcl/status/1005714934473379840?ref_src=twsrc%5Etfw']", "2019-6-18", "['Fact Check', 'Indian Oil']", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-post-claiming-cars-melted-in-saudi-arabia-due-to-extreme-temperature-is-fake/", "Cars melted in Saudi Arabia due to extreme temperature ", "Fact Check: Post claiming cars melted in Saudi Arabia due to extreme temperature is fake", "FB User: Kumar Santosh", "[]", "2019-6-14", "['Arizona Fire', 'Heat Wave', 'Saudi Arabia']", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-fake-post-getting-viral-on-the-name-of-javed-akhtar/", "Javed Akhtar said: If Muslim-majority Kashmiris are not allowing to return to their homes, it doesn’t mean Rohingya Muslims should be moved out of India. India is a secular country, not only for Hindus.", "Fact Check: Fake post getting viral on the name of Javed Akhtar", "FB User: Anjali Dharmesh Thakkar", "[]", "2019-6-14", "['Javed Akhtar', 'Rohingyas']", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-old-pictures-of-treasures-in-italy-getting-viral-claiming-to-be-from-betul-madhya-pradesh/", "Gold treasures shown in the post are found in Betul, Madhya Pradesh", "Fact Check: Old pictures of treasures in Italy getting viral claiming to be from Betul, Madhya Pradesh", "FB User: Devendra Sony", "['https://twitter.com/hashtag/Como?src=hash&ref_src=twsrc%5Etfw', 'https://twitter.com/BonisoliAlberto?ref_src=twsrc%5Etfw', 'https://t.co/ff6ep38gtG', 'https://twitter.com/_MiBAC/status/1038089191853150208?ref_src=twsrc%5Etfw']", "2019-6-13", "['Fact Check', 'Madhya pradesh']", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-post-claiming-patanjali-products-banned-in-qatar-is-misleading/", "Patanjali products banned in Qatar ", "Fact Check: Post claiming Patanjali products banned in Qatar is misleading", "Paras Solanki", "['https://twitter.com/hashtag/patanjali?src=hash&ref_src=twsrc%5Etfw', 'https://twitter.com/qatar?ref_src=twsrc%5Etfw', 'https://twitter.com/hashtag/Patanjali?src=hash&ref_src=twsrc%5Etfw', 'https://twitter.com/ANI?ref_src=twsrc%5Etfw', 'https://t.co/3AcROMZkIA', 'https://twitter.com/tijarawala/status/1050035009040605184?ref_src=twsrc%5Etfw']", "2019-6-12", "['Baba Ramdev', 'health', 'patanjali', 'Viral']", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-rbi-extends-transaction-hours-in-all-banks-is-a-misleading-claim/", "RBI extends transaction hours in all banks ", "FACT CHECK: RBI extends transaction hours in all banks, is a misleading claim", "FB User: देवकी नंदन", "[]", "2019-6-6", "['RBI', 'Reserve Bank of India']", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-viral-video-claiming-evms-caught-in-madhya-pradesh-is-fake/", "Two vehicles shown in the video have been used to keep hundreds of EVMs in the strong room in the Sabzi Mandi area of Madhya Pradesh", "FACT CHECK: Viral video claiming EVMs caught in Madhya Pradesh is fake", "Facebook user: Munirul Shekh", "[]", "2019-5-30", "[]", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-blowing-balloon-for-10-mins-daily-can-cure-cancer-heart-attack-is-a-misleading-claim/", "Blowing balloon for 10 mins daily can cure blood cancer, mouth cancer, heart attack, blockage, breathlessness", "FACT CHECK: Blowing balloon for 10 mins daily can cure cancer, heart attack is a misleading claim", "Facebook page: Livehealthylife", "[]", "2019-5-29", "['cancer', 'health', 'heart attack', 'lung cancer']", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/politics/fact-check-this-viral-photo-is-not-of-ranchi-ring-road-but-delhi-meerut-expressway/", "This is the ring road of Ranchi, Jharkhand", "FACT CHECK: This viral photo is not of Ranchi Ring Road, but Delhi-Meerut Expressway", "FB User-Lx Pandey‎", "[]", "2019-5-27", "[]", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-no-courts-havent-quietly-confirmed-mmr-vaccine-causes-autism/", "Courts have quietly confirmed MMR vaccine causes autism", "Fact Check: No, courts haven’t quietly confirmed MMR vaccine causes autism", "alternativenewsnetwork", "['http://www.alternativenewsnetwork.net/courts-quietly-confirm-mmr-vaccine-causes-autism/?fbclid=IwAR0mcaXeyZu69puwQm1bQ3IjqJ4QZumdSoEnNjUkiVXmqrez0yCxCxJ_yE0', 'http://www.uscfc.uscourts.gov/sites/default/files/opinions/CAMPBELL-SMITH.LOWRIE.12.3.2012.pdf']", "2019-5-21", "['autism', 'health', 'MMR vaccine']", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-cancer-has-ph-that-is-too-acidic-is-a-false-claim/", "Cancer has pH that is too acidic", "Fact Check: Cancer has pH that is too acidic is a false claim", "Fb User: Sanjeev Singh", "[]", "2019-5-20", "['cancer', 'health']", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-post-claiming-pigeons-can-cure-hepatitis-and-cancer-is-misleading/", "Wild pigeon can cure hepatitis and cancer", "Fact Check: Post claiming pigeons can cure hepatitis and cancer is misleading", "Facebook page: The Lallu Top ", "[]", "2019-5-15", "['cancer', 'health', 'hepatitis']", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/world/fact-check-no-a-woman-did-not-become-pregnant-from-eating-squid/", "A woman got pregnant by mouth and not by stomach", "Fact Check: No, a woman did not become pregnant from eating squid", "FB Page: Amar Ujala", "[]", "2019-5-15", "['health']", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/politics/fact-check-no-100-dollar-note-with-ambedkars-photo-is-fake/", "100 dollar note had Ambedkar's photo printed on it", "Fact Check: 100-dollar note with Ambedkar’s photo is Fake", "FB User-Ajay Pratap Gaur Basti‎", "[]", "2019-5-13", "[]", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-no-these-stones-were-not-tied-up-by-saw-1400-years-ago/", "Two Stones tied up by SAW 1400 years ago", "Fact Check: No, these stones were not tied up by SAW 1400 years ago", "FB User: Junaid Alam", "[]", "2019-5-13", "[]", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-no-tea-made-of-papaya-leaves-cannot-cure-cancer-in-60-to-90-days/", "Tea made of papaya leaves can cure cancer in 60 to 90 days", "Fact Check: No, tea made of papaya leaves cannot cure cancer in 60 to 90 days", "FB User: Poonam Sharma", "[]", "2019-5-10", "['health']", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-no-rs-173-wont-be-deducted-for-withdrawing-money-from-atm-more-than-4-times/", "Rs 173 will be deducted for withdrawing money from ATM more than 4 times", "Fact Check: No, Rs 173 won’t be deducted for withdrawing money from ATM more than 4 times", "FB User: Struggler Mudhai RJ", "[]", "2019-5-9", "['ATM']", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-post-claiming-pouring-cow-ghee-in-nostrils-helps-regrow-lost-hair-is-misleading/", "Pouring cow ghee in nostrils helps regrow lost hair", "Fact check: Post claiming pouring cow ghee in nostrils helps regrow lost hair is misleading", "FB Page: आयुर्वेदिक उपचार", "[]", "2019-5-8", "[]", "['Urvashi Kapoor']", "Misleading"
"https://www.vishvasnews.com/english/viral/fact-check-no-muslims-were-not-prevented-from-voting-in-gujarat-as-claimed-in-viral-video/", "Muslims prevented from voting in Gujarat by BJP and police", "Fact Check: No, Muslims were not prevented from voting in Gujarat as claimed in viral video", "FB User: S M Sarwar Hussain", "[]", "2019-5-8", "['BJP', 'elections', 'Gujarat']", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/politics/fact-check-old-photo-of-pramod-krishnam-with-monica-bedi-goes-viral/", "Wife of terrorist Abu Salem sharing stage with Congress candidate from Lucknow Pramod Krishnan", "Fact Check: Old photo of Pramod Krishnam with Monica Bedi goes viral", "FB User: Sandeep Pandit", "[]", "2019-5-7", "[]", "['Urvashi Kapoor']", "Misleading"
"https://www.vishvasnews.com/english/politics/fact-check-yogi-adityanath-did-not-threaten-to-set-the-nation-on-fire-if-his-govt-is-voted-out/", "Yogi Adityanath threatens to set the nation on fire if his govt is voted out", "Fact Check: Yogi Adityanath did not threaten to set the nation on fire if his govt is voted out", "Fb page: Kamalnath Congress", "[]", "2019-5-7", "['Uttar Pradesh', 'Yogi Adityanath']", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-viral-photo-showing-akhileshyadav-blaming-narendramodi-for-thrashing-yadav-bowlers-in-ipl-is-fake/", "AkhileshYadav blaming NarendraModi for thrashing Yadav Bowlers in IPL", "Fact Check: Viral photo showing AkhileshYadav blaming NarendraModi for thrashing Yadav Bowlers in IPL is Fake", "FB User-प्रदीप सिंह पतारा", "[]", "2019-5-6", "['Akhilesh Yadav', 'IPL', 'Narendra Modi']", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/politics/fact-check-viral-post-claiming-bjp-leaders-forced-nirav-modi-to-escape-from-india-is-fake/", "BJP leaders forced Nirav Modi to escape from India", "Fact Check: Viral post claiming BJP leaders forced Nirav Modi to escape from India is fake", "Naresh Yadav", "['http://\ufeffhttps://in.reuters.com/article/britain-india-niravmodi/billionaire-nirav-modi-remanded-in-custody-after-london-court-appearance-idINKCN1R209D']", "2019-5-6", "['Nirav Modi']", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-viral-post-claiming-that-consuming-grapes-after-having-medicine-can-be-fatal-is-false/", "consuming grapes after having medicine can be fatal", "Fact Check: Viral post claiming that consuming grapes after having medicine can be fatal, is false", "FB page: competecrow.com", "['https://www.fda.gov/consumers/consumer-updates/grapefruit-juice-and-some-drugs-dont-mix']", "2019-5-6", "['health', 'medicine']", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-post-claiming-a-decoction-made-of-cloves-ginger-black-pepper-can-cure-slip-disc-is-fake/", "A decoction made of cloves, ginger, black pepper can cure slip disc", "Fact Check: Post claiming a decoction made of cloves, ginger, black pepper can cure slip disc is fake", "घरेलु नुस्के", "[]", "2019-5-3", "['health', 'Home remedy', 'slip disc']", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-no-matchstick-powder-cannot-treat-scorpion-bite-venom/", "matchstick powder can treat scorpion bite ", "Fact Check: No, matchstick powder cannot treat scorpion bite venom", "Facebook User  Naresh Manglani Lucky Ji ", "[]", "2019-5-1", "['matchstick', 'Scorpion bite', 'venom']", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-viral-post-on-cold-drinks-contaminated-with-ebola-virus-is-fake/", "Cold drinks are contaminated with Ebola virus", "Fact Check: Viral post on cold drinks contaminated with Ebola virus is fake", "ManDeep Singh Kamboj", "['https://www.hyderabadpolice.gov.in/\ufeff', 'https://www.cdc.gov/vhf/ebola/transmission/index.html?CDC_AA_refVal=https%3A%2F%2Fwww.cdc.gov%2Fvhf%2Febola%2Ftransmission%2Fqas-food-safety.html']", "2019-4-29", "['Cold Drinks', 'Ebola', 'Hyderabad Police']", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-this-message-being-spread-in-the-name-of-pradhanmantri-awas-yojna-is-fake/", "Add your family’s name to the list of Prime Minister's housing scheme and get 2.5 lakh rupees relief amount", "Fact Check: This message being spread in the name of Pradhanmantri Awas Yojna is fake", "Zarna Barot", "[]", "2019-3-11", "['Ministry of Housing and Urban Affairs', 'PMAY', 'Pradhan Mantri Awas Yojana']", "['Pallavi Mishra']", "False"
