url, rating, rating_translate, claim, date, tags
https://fatabyyano.net/%d9%81%d8%b6%d9%84-%d8%a7%d9%84%d8%b5%d9%84%d8%a7%d8%a9-%d8%b9%d9%84%d9%89-%d8%a7%d9%84%d9%86%d8%a8%d9%8a-%d9%87%d8%a8%d9%88%d8%b7-%d8%a7%d9%84%d9%85%d9%84%d8%a7%d8%a6%d9%83/, زائف, FALSE, ما أصل حديث فضل الصلاة على النبيﷺوهبوط الملائكة الأربعة عليه؟, 2018-12-26, "الملائكة,الأربعة,هبوط,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/remove_ear_using_wax_/, زائف, FALSE, ما حقيقة(فيديو)إزالة شمع الأذن باستخدام الشمع؟, 2018-12-25, "‎#الأذن,‎#خرافة,شئ,‎#لايصدق,يخرج,أذن,ازالة,دان,شمع,غريب,فتبينوا,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/robots_29_scientists_shot_dead_in_japan/, زائف, FALSE, ما حقيقة قتل روبوتات لـ29 عالماً فى اليابان رمياً بالرصاص؟, 2018-12-25, "الرصاص,الروبوتات,اليابان,تقتل,‎#خرافة,رميا,صحفية,عالما,أمريكية,فتبينوا,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/lion_kills_girl_killed_his_friend/, زائف, FALSE, ما حقيقة (فيديو) : أسد ينتقم من فتاة قتلت صديقه؟, 2018-12-24, "‎#خرافة,صديقه,فتاة,قتلت,ينتقم,أسد,فتبينوا,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/name_god_appears_fires_israel/, زائف, FALSE, ما حقيقة صورة اسم الله يظهر فى حرائق إسرائيل؟, 2018-12-23, "إسرائيل,‎#خرافة,يظهر,اسم,الله,فتبينوا,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/egypt_excelled_scientific_research_china_india_netherlands/, زائف, FALSE, ما حقيقة تفوق مصر فى البحث العلمي على الصين والهند وهولندا؟, 2018-12-23, "البحث,العلمي,الهند,تفوقت,‎#خرافة,هولندا,الصين,فتبينوا,مصر,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/surah_yassin_cure_-alzheimer-s-_forgetfulness/, زائف, FALSE, ما حقيقة(فيديو)سورة يس علاج الزهايمر والنسيان؟, 2018-12-21, "الزهايمر,النسيان,‎#خرافة,سورة,علاج,فتبينوا,يس,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/clock_belugue_human-_body/, زائف, FALSE, ماحقيقة (معلومة) الساعة البيلوجية لجسم الإنسان؟, 2018-12-17, "الإنسان,البيولوجية,الساعة,اللمفاوي,‎#خرافة,رئة,سموم,مثانة,مرارة,الكبد,جسم,فتبينوا,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/mother_in_china_died_accident_parents_donated_heart_man_assured_child_heart/, زائف, FALSE, ما حقيقة (فيديو) أم في الصين ماتت في حادث وأهلها تبرعوا بقلبها لرجل فاطمأن الطفل لقلب أمه؟, 2018-12-15, "أعضاء,أم,تبرع,‎#خرافة,الصين,حقيقة,فتبينوا,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/man_passing_ahead_mirror_shows_reflection/, زائف, FALSE, ما حقيقة (فيديو) رجل يمر من أمام المرآة ولم يظهر له انعكاس؟, 2018-12-15, "انعكاس,خدعة,مرأة,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/hookah_doctor_detoxification_myth/, زائف, FALSE, ما حقيقة (خبر) طبيب ألماني يبتكر حل بسيط تضعه فى زجاجة الاركيلة لتنقيتها؟, 2018-12-15, "ألماني,الأركيلة,الأضرار,تدخين,ثلاثين,حل,‎#خرافة,سيجارة,عشاق,كلاوس شتاين,محمود عبد الرحمن,يبتكر,زجاجة,سكر,طبيب,فتبينوا,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d8%b3%d9%84%d9%91%d9%85-%d9%8a%d8%b3%d9%8a%d8%b1-%d8%a8%d9%86%d9%81%d8%b3%d9%87-%d9%81%d9%89-%d8%a7%d9%84%d8%b4%d8%a7%d8%b1%d8%b9/, زائف, FALSE, ما حقيقة (فيديو) سلّم يسير بنفسه فى الشارع؟, 2018-12-14, "سلم,الجاذبية,جن,علوم,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/stair_no_end_it/, زائف, FALSE, ما حقيقة (فيديو ) سلم لا نهاية له ؟, 2018-12-14, "Escherian,Escherian Stairwell,Stairwell,سلم,لا,له,نهاية,خرافة,فتبينوا,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/photos_first_plane_united-arab-emirates_inlaid_diamond/, زائف, FALSE, ما حقيقة(صور) أول طائرة إماراتية مرصعة بالألماس؟, 2018-12-14, "أول,إماراتية,بالألماس,صور,طائرة,مرصعة,خرافة,فتبينوا,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/guard_angels_country_egypte/, زائف, FALSE, ما حقيقة (فيديو لماذا تحرس الملائكة كل البلاد إلا مصر؟), 2018-12-13, "أجناد,استوصوا,البلاد,الدنيا,السلام,الطوفان,القرءان,الملائكة,بأهل,تحرس,جندها,حراستها,خزائن,خير,غوث,كنانة,نوح,الأرض,خرافة,سفينة,فتبينوا,مصر,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/flipped_moon_storm_mecca_hoax/, زائف, FALSE, ما حقيقة حادثة ظهور القمر مقلوب وعاصفة غريبة بمكة والمدينة؟, 2018-12-09, "أطوار_القمر,المدينة,عاصفة,قمر,قمر_مقلوب,مكة,يوم_القيامة,خرافة,فتبينوا,معجزة,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/boiling_water_twice_causes_oxygen_decrease_makes_harmful_body/, زائف, FALSE, هل غلي الماء مرتين يؤدي إلى انخفاض الأوكسجين فيه ويجعله مؤذيا للجسم؟, 2018-12-07, "Arsenic,Flouride,Nitrates,ReboilWater,TapWater,زرنيخ,غلي_الماء_مرتين,فلورايد,مياه_الشرب,نترات,خرافة,فتبينوا,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/smalles-birds/, زائف, FALSE, ما حقيقة صور تعود لأصغر طائر في العالم؟, 2018-12-06, "طير,طيور,أصغر,الطنان,تبين,تبينوا,صغير,صوص,طائر,طنان,عالم,عصفور,فتبين,فتبينوا,في العالم,كير,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d8%a5%d9%86%d8%ac%d8%a7%d8%b2%d8%a7%d8%aa-%d8%b1%d8%a6%d9%8a%d8%b3%d8%a9-%d8%b3%d9%86%d8%ba%d8%a7%d9%81%d9%88%d8%b1%d8%a9-%d8%ad%d9%84%d9%8a%d9%85%d8%a9-%d9%8a%d8%b9%d9%82%d9%88%d8%a8/, زائف, FALSE, ما حقيقة إنجازات رئيسة سنغافورة حليمة يعقوب؟, 2018-12-05, "الفجر,حليمة,سنغافورة,سيدة,صفر,فساد,مسلمة,فتبينوا,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/otawa-tornado-into-storm/, زائف, FALSE, ما حقيقة (فيديو) إعصار مدمر يضرب مدينة تورنتو الكندية؟, 2018-12-02, "canada,InToTheStorm2014,Ottawa,Tornado,Toronto,إعصار,إعصار_مدمر,تورنتو,فيلم_في_العاصفة_2014,كندا,ناشونال_جيوغرافيك,خرافة,فتبينوا,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d8%aa%d8%ac%d9%85%d9%8a%d8%af-%d9%84%d8%ad%d9%88%d9%85-%d8%a3%d8%b7%d9%81%d8%a7%d9%84-%d8%a8%d9%88%d8%b1%d9%85%d8%a7-%d9%88-%d8%a8%d9%8a%d8%b9%d9%87%d8%a7-%d9%84%d9%84%d8%a7%d8%b3%d8%aa%d9%87%d9%84/, زائف, FALSE, ما حقيقة تجميد لحوم أطفال بورما و بيعها للاستهلاك؟, 2018-11-29, "AnimalRights,Burma,HumanMeat,PETA,VeganProtesters,أطفال_بورما,احتجاجات,بورما,حقوق_الحيوان,لحوم_بشرية,لحوم_مجمدة,خرافة,فتبينوا,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/_fall_man_from_serious_amusement_park/, زائف, FALSE, ما حقيقة (فيديو) سقوط رجل من ملاهي خطيرة؟, 2018-11-26, "الدنمارك,رجل,روسيا,فيديو_مفبرك,ملاهي,ملاهي_خطيرة,الصين,خرافة,روسي,سقوط,فتبينوا,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d8%a3%d9%83%d9%84-%d8%a7%d9%84%d9%85%d9%88%d8%b2-%d9%85%d8%b9-%d8%a7%d9%84%d8%a8%d9%8a%d8%b6/, زائف, FALSE, ما حقيقة أن أكل الموز مع البيض يؤدي إلى الوفاة فوراً ؟, 2018-11-23, "الموز,سم,البيض,حقيقة,خرافة,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d8%a7%d8%ad%d8%aa%d9%88%d8%a7%d8%a1-%d8%a7%d9%82%d8%b1%d8%a7%d8%b5-p-500-%d8%b9%d9%84%d9%89-%d9%81%d8%a7%d9%8a%d8%b1%d9%88%d8%b3-%d9%85%d8%a7%d8%aa%d8%b4%d9%88%d8%a8%d9%88/, زائف, FALSE, ما حقيقة احتواء اقراص P-500 على فايروس “ماتشوبو”؟, 2018-11-21, "BHF,BolivianHemorrhagicFever,Machupo,ParacetamolP500,VHF,باراسيتامولP500,ماشوبو,خرافة,فتبينوا,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/theprophet_birth/, زائف, FALSE, ما حقيقة قصة الجار اليهودي الذي كان يقوم بايذاء النبي؟, 2018-11-21, "المولد_النبوي,جار_يهودي_يؤذي_الرسول,ذكرى_المولد_النبوي,قصة_الجار_اليهودي,خرافة,فتبينوا,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/south_koreas_health_minister_distributes_salary_poor/, زائف, FALSE, ما حقيقة (فيديو) توزيع وزيرة الصحة في كوريا الجنوبية راتبها على الفقراء؟, 2018-11-18, "camobdia,Park_Neunghoo,South_Korea,سيدة_توزع_المساعدات_في_كمبوديا,كمبوديا,كوريا_الجنوبية,مساعدات_للفقراء,خرافة,فتبينوا,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d8%ac%d8%ab%d8%a9-%d8%ae%d8%a7%d8%b4%d9%82%d8%ac%d9%8a/, زائف, FALSE, ما حقيقة الصور المتداولة عن عملية تقطيع جثة خاشقجي؟, 2018-11-17, "Braquo,khashoogi,تركيا,جمال_خاشقجي,السعودية,خرافة,فتبينوا,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d8%b9%d9%84%d8%a7%d8%ac-%d8%a7%d9%84%d8%ac%d9%84%d8%b7%d8%a9-%d8%a7%d9%84%d8%af%d9%85%d8%a7%d8%ba%d9%8a%d8%a9-%d8%a8%d9%88%d8%ae%d8%b2-%d8%a3%d8%b7%d8%b1%d8%a7%d9%81-%d8%a7%d9%84%d8%a3%d8%b5%d8%a7/, زائف, FALSE, علاج الجلطة الدماغية بوخز أطراف الأصابع!, 2018-11-17, "جلطة_دماغية,خرافة_طبية,لامنطقي,مضر,وخز_الأصابع_و_شحمة_الأذن,علاج,فتبينوا,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/floods_god_india/, زائف, FALSE, ما حقيقة (فيديو) السيول التي تجرف الرب الذي يعبدونه في الهند ؟, 2018-11-16, "أمطار_غزيرة,الهند,جزر_الكنارية,خرافة#فتبينوا,رب_تجرفه-المياه,حقيقة,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/drinking_water_sunnahs/, زائف, FALSE, هل الشّرب جالساً و على دفعات يُذهب من الجسم جميع الترسبات الضارة؟, 2018-11-09, "إحياء_السنة,اعجاز_علمى,الشرب_ثلاثا,الشرب_و_أنت_جالس,سنن_الشرب,ماء_زمزم,الشرب,الكلى,الملى,حصوة,حصى,خرافة,شرب,فتبينوا,كلية,ماء,مي,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d8%b2%d9%87%d9%88%d8%b1-%d8%aa%d8%aa%d9%81%d8%aa%d8%ad-%d9%85%d8%b9-%d8%b5%d9%88%d8%aa-%d8%a3%d8%b0%d8%a7%d9%86-%d8%a7%d9%84%d8%b5%d9%84%d9%88%d8%a7%d8%aa-%d8%a7%d9%84%d8%ae%d9%85%d8%b3/, زائف, FALSE, زهور تتفتح مع صوت أذان الصلوات الخمس!(فيديو)….حقيقة أم خرافة؟, 2018-11-07, "Night_Primorse,إعجاز_علمي,زهور_تتفتح_مع_الأذان,فيديو_مفبرك,خرافة,فتبينوا,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/0deadseatragedyhoax-beasrivermanali/, زائف, FALSE, ما حقيقة (فيديو) اللحظات الأولى لحادث ابتلاع البحر الميت لحافلة الطلاب المدرسية؟, 2018-11-06, "deadseatragedy,jordan,أخبار_كاذبة,الأردن,البحر_الميت,فاجعة_البحر_الميت,خرافة,فتبينوا,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/michaeljackson-waitingforthecall-irfanmakki/, زائف, FALSE, ما حقيقة (فيديو) أنشودة لمايكل جاكسون يخبر بها العالم عن إسلامه؟, 2018-11-02, "AwakeningRecords,IBelieve,IrfanMakki,MicahelJackson,WaitingForTheCall,خرافة#فتبينوا,عرفان_مكي,مايكل_جاكسون,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/deadsea-flashfloods/, زائف, FALSE, ما حقيقة (فيديو) عملية إنقاذ أحد الأطفال في حادث انجراف حافلة مدرسية الى البحر الميت؟, 2018-10-27, "deadseatragedy,FlashFloods,jordan,البحر_الميت,سيول_الاردن,سيول_البحر_الميت,فاجعة_البحر_الميت,خرافة,فتبينوا,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/titanik_quran_crystaliizing/, زائف, FALSE, ما حقيقة العثور على نسخة مترجمة من القرآن الكريم في حطام التايتنك؟, 2018-10-22, "اسلام,تايتنك,حطام,عمل_فني,فن,قاموس,قرأن,كتاب,متبلور,خرافة,فتبينوا,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/eagle_attack_plane_crash/, زائف, FALSE, ما حقيقة تعرض طائرة الخطوط الجوية البريطانية للهجوم من قبل الطيور الجارحة؟, 2018-10-19, "بريطانيا,طائرة,طيور,خرافة,فتبينوا,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/japan-fountain-chadknight-digital-sclupture/, زائف, FALSE, ما حقيقة (فيديو) أغرب نافورة في اليابان؟, 2018-10-18, "ChadKnight,DigitalArt,أغرب_نافورة_في_اليابان,اعمال_تشاد_نايت,خرافة,فتبينوا,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d8%a7%d9%84%d8%b3%d8%b1%d8%b7%d8%a7%d9%86-%d8%ae%d8%af%d8%b9%d8%a9-%d9%88%d9%87%d9%88-%d9%86%d9%81%d8%b3%d9%87-%d9%86%d9%82%d8%b5-%d9%81%d9%8a%d8%aa%d8%a7%d9%85%d9%8a%d9%86-%d8%a817%d8%ae%d8%b1/, زائف, FALSE, السرطان خدعة وهو نفسه نقص فيتامين ب17(خرافة), 2018-10-16, "cancer,السرطان,خداع,خرافة,سرطان,فتبينوا,فيتامين,كذبة,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d8%b1%d8%b3%d8%a7%d9%84-%d8%a8%d8%b1%d9%8a%d8%b7%d8%a7%d9%86%d9%8a%d8%a7-%d8%ac%d8%a7%d8%b3%d9%88%d8%b3%d8%a7-%d9%84%d8%b3%d8%b1%d9%82%d8%a9-%d9%82%d8%b7%d8%b9%d8%a9-%d9%85%d9%86-%d8%a7%d9%84%d8%ad/, زائف, FALSE, ما حقيقة(فيديو)إرسال بريطانيا جاسوسا لسرقة قطعة من الحجر الأسود لفحصه؟, 2018-10-16, "رحلة_ريتشارد_بيرتون,زغلول_النجار,فحص_الحجر_الاسود,خرافة,فتبينوا,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d9%85%d8%a7-%d9%84%d9%88%d9%86-%d8%a7%d9%84%d8%ad%d8%b0%d8%a7%d8%a1/, زائف, FALSE, تماما ك”لغز الفستان”، ما لون الحذاء؟, 2018-10-10, "ماهو_لون_الحذاء؟,وردي_رمادي,خرافة,فتبينوا,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/helium-balloons-flying-man/, زائف, FALSE, ما حقيقة (فيديو) لشاب يطير ببلالين الهيليوم إلى سلطنة عُمان؟, 2018-10-09, "up,ارتفاع_رجل_ببلالين_الى_السماء,عمان,امارات,اماراتي,بلالين,خرافة,شاب,طار,فتبينوا,فيديو,ما حقيقة,يطير,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d8%a7%d9%86%d8%aa%d8%b4%d8%a7%d8%b1-%d8%af%d8%a7%d8%a1-%d8%a7%d9%84%d9%84%d9%8a%d8%b4%d9%85%d9%8a%d9%86%d9%8a%d8%a7%d8%aa-%d8%b9%d9%86-%d8%b7%d8%b1%d9%8a%d9%82-%d9%82%d8%b7%d8%b7-%d9%88-%d9%83%d9%84/, زائف, FALSE, ما حقيقة انتشار داء الليشمينيات عن طريق قطط و كلاب الشوارع؟, 2018-10-06, "الليشمينيات,قطط_وكلاب_الشوارع,خرافة,فتبينوا,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d8%b7%d9%8a%d9%88%d8%b1-%d8%a7%d9%84%d8%a3%d8%a8%d8%a7%d8%a8%d9%8a%d9%84/, زائف, FALSE, ما حقيقة الصور المتداولة لطيور الأبابيل التي عذبت أصحاب الفيل؟, 2018-10-06, "أصحاب_الفيل,طير_الأبابيل,خرافة,فتبينوا,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/early_alzheimers/, زائف, FALSE, ما حقيقة تسبب أواني و ورق الألمنيوم بألزهايمر المبكر؟, 2018-10-05, "ألزهايمر,ورق_ألمنيوم_ألزهايمر,خرافة,فتبينوا,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/hydatid_cyst_indomi_surgery/, زائف, FALSE, ما حقيقة (فيديو) اكتشاف أكياس في أحشاء بنت عاشقة للأندومي؟, 2018-10-01, "الاردن,الكيسة_المائية,اندومي,بنت,خرافة,فتبينوا,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/enchanted_pharaonic_statue_looks_to_all_directions/, زائف, FALSE, ماهي حقيقة(فيديو)تمثال فرعوني مسحور ينظر إلى كل الاتجاهات؟, 2018-09-28, "وهم_الوجه_المجوف,تمثال_فرعوني_مسحور,خرافة,فتبينوا,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/pareidolia_muslim_christian_allah_/, زائف, FALSE, ما حقيقة (فيديو) ظهور معجزة في سماء جبل عرفات والسيدة مريم في سماء لبنان؟, 2018-09-24, "اسلام,اسم_الله,الباريدوليا,مريم,خرافة,فتبينوا,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/sun_moon_together/, زائف, FALSE, ما حقيقة اجتماع الشمس و القمر بالقرب من بعضهما في السماء؟, 2018-09-24, "وجمع_الشمس_والقمر,خرافة,فتبينوا,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/google_manufacturing_self_driving_bike/, زائف, FALSE, ما حقيقة (فيديو) تصنيع جوجل لدراجة ذاتية القيادة؟, 2018-09-24, "دراجة_ذاتية_القيادة,شركة_جوجل,خرافة,فتبينوا,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/african_rituals_levitation/, زائف, FALSE, ما حقيقة (فيديو) ارتفاع رجل افريقي في الهواء أثناء أداء طقوس دينية؟, 2018-09-24, "افريفيا,طقوس_دينية,3,ارتفاع_رجل_للاعلى_في_طقوس_دينية,خرافة,فتبينوا,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/chinese_plane_lands_safely_after_being_hit_cyclone/, زائف, FALSE, ما حقيقة (فيديو) هبوط طائرة صينية بسلام بعد أن ضربها إعصار؟, 2018-09-23, "360ْ,طائرة_صينية_في_الاعصار,هبوط_اضطراري,خرافة,فتبينوا,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/hadith_yacuub/, زائف, FALSE, ما حقيقة حديث يعقوب: يا رب ألا ترحم ضعفي…؟, 2018-09-16, "موضوع,حديث,خرافة,فتبينوا,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d9%86%d8%a8%d8%aa%d8%a9-%d9%85%d9%88%d8%ac%d9%88%d8%af%d8%a9-%d9%81%d9%8a-%d8%a7%d9%84%d9%85%d9%86%d8%a7%d8%b2%d9%84-%d8%aa%d8%b9%d8%af-%d9%85%d9%86-%d8%a3%d8%ae%d8%b7%d8%b1-%d8%a7%d9%84%d9%86%d8%a8/, زائف, FALSE, نبتة موجودة في المنازل تعد من أخطر النباتات في العالم !, 2018-09-06, "سام,نبات_زينة,خرافة,فتبينوا,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d8%ab%d9%82%d8%a8_%d8%a3%d8%b3%d9%88%d8%af_%d8%a7%d9%84%d8%a3%d8%b1%d8%b6/, زائف, FALSE, ما حقيقة أن ثقباً أسوداً على وشك تدمير الأرض؟, 2018-09-04, "ثقب_أسود,دمار_الأرض,خرافة,فتبينوا,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/john_mccain/, زائف, FALSE, ما حقيقة تخريج جون ماكين دفعة من مقاتلي داعش؟, 2018-08-31, "امريكا,داعش,ماكين,خرافة,فتبينوا,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/mirror_reflection_boy_illusion/, زائف, FALSE, ما حقيقة (فيديو) لطفل يتحرك انعكاسه في المرآة أسرع منه؟, 2018-08-27, "انعكاس,خرافة,طفل,فتبينوا,مرأة,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/jinn_masjid_islam/, زائف, FALSE, ما حقيقة (فيديو) جني يتحرك بين المصلين في المسجد الحرام؟, 2018-08-25, "المسجد_الحرام,جني,خرافة,فتبينوا,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/two_moons_earth/, زائف, FALSE, ما حقيقة ظهور قمرين للأرض في السماء؟, 2018-08-24, "المريخ,فضاء,قمر,قمران,الأرض,خرافة,فتبينوا,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/ugly_law_america/, زائف, FALSE, ما حقيقة وجود قانون للقبح في أمريكا؟, 2018-08-17, "أطفال,القبح,امريكا,دعابة,فوتوشوب,خرافة,فتبينوا,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/first_ten_days_hadith/, زائف, FALSE, ما حقيقة حديث ( استجابة الله لسيدنا آدم وزكريا وولادة المسيح ) في ذي الحجة؟, 2018-08-15, "اسلام,ذي_الحجة,حديث,خرافة,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/trump_fear_allahuakbar/, زائف, FALSE, ما حقيقة(فيديو) خوف ترامب عندما سمع الله أكبر؟, 2018-08-15, "امريكا,ترامب,تكبير,موسيقى,خرافة,فتبينوا,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/church_leg_lengthening_exposed/, زائف, FALSE, ما حقيقة (فيديو) إطالة قدم فتاة داخل كنيسة؟, 2018-08-13, "رجل,كنيسة,خداع,خرافة,فتبينوا,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/hadith_prophet_theft_shoe/, زائف, FALSE, ما حقيقة حديث سرقة حذاء النبي؟, 2018-08-09, "سرقة,النبي,حذاء,خرافة,فتبينوا,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d8%a5%d8%b0%d8%a7-%d9%83%d8%a7%d9%86-%d8%a7%d9%84%d8%ac%d9%88-%d8%b4%d8%af%d9%8a%d8%af-%d8%a7%d9%84%d8%ad%d8%b1%d8%a7%d8%b1%d8%a9/, زائف, FALSE, ما حقيقة حديث إذا كان الجو شديد الحرارة ألقى الله سمعه وبصره إلى أهل الأرض؟, 2018-08-08, "جهنم,الإسلام,حديث,خرافة,فتبينوا,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/wing_passenger/, زائف, FALSE, ما حقيقة وصول افريقي امريكيا على جناح طائرة ؟, 2018-08-04, "امريكا,طائرة,هجرة,تحليق,جاذبية,جناح,جو,خبر,صحة,ضغط,طيران,فتبينوا,قب,متحدة,مهاجر,ميامي,ولايات,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/car_explosion_full_fuel/, زائف, FALSE, هل تنفجر السيارات الممتلئة بالوقود في الأيام الحارة؟!, 2018-08-04, "انفجار,خزان_الوقود,سيارات,صيف,وقود,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/momo_call_message_truth/, زائف, FALSE, ماحقيقة مومو؟, 2018-08-01, "رسالة,رعب,مومو,واتس,خرافة,فتبينوا,مكالمة,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/whale_eat_boy/, زائف, FALSE, ما حقيقة(فيديو) حوت ضخم يبتلع طفل على شاطىء البحر؟, 2018-07-29, "بحر,حوت,خرافة,طفل,فتبينوا,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d8%ac%d8%ab%d8%a9%d8%b9%d9%85%d8%b1-%d8%a7%d9%84%d8%a7%d9%86%d8%af%d9%88%d9%86%d9%8a%d8%b3%d9%8a-%d9%84%d9%85-%d8%aa%d8%aa%d8%ba%d9%8a%d8%b1-%d8%b1%d8%ba%d9%85-%d9%85%d8%b1%d9%88%d8%b1-%d8%b3/, زائف, FALSE, جثة”عمر الاندونيسي” لم تتغير رغم مرور سنوات!, 2018-07-25, "اعدام,تحلل,جثة,عمر,وفاة,خرافة,فتبينوا,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d8%b6%d8%ad%d9%8a%d8%a9-%d8%b1%d9%82%d8%b5%d8%a9-kiki/, زائف, FALSE, ما حقيقة(فيديو)أول ضحية لرقصة أغنية kiki؟, 2018-07-23, "kiki,رقصة,كيكي,وفاة,خرافة,فتبينوا,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d8%a7%d8%b9%d8%aa%d8%b1%d8%a7%d9%81-%d8%b9%d8%a7%d9%84%d9%85-%d9%8a%d9%87%d9%88%d8%af%d9%8a_%d8%a7%d9%84%d9%85%d8%b1%d8%a3%d8%a9-%d8%a7%d9%84%d9%85%d8%b3%d9%84%d9%85%d8%a9-%d8%a3/, زائف, FALSE, ما حقيقة اعتراف عالم يهودي بأن المرأة المسلمة أنظف امرأة على الأرض؟, 2018-07-21, "اسلام,عالم_أجنة,نظافة,خرافة,فتبينوا,مرأة,يهودي,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/france_world_cup_racism/, زائف, FALSE, ما حقيقة (صورة) رئيس فرنسا واللاعبي, 2018-07-20, "بيض,سود,عنصرية,كأس_العالم,خرافة,عرب,فتبينوا,فرنسا,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/crow/, زائف, FALSE, ما حقيقة ترك الغراب لفرخه بعد خروجه من البيض؟, 2018-07-17, "النعاب,غراب,خرافة,فتبينوا,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/hedgehogs_cheat_female/, زائف, FALSE, ما حقيقة دفن أنثى القنفذ لزوجها عند زواجه بأخرى؟, 2018-07-17, "أنثى,خيانة,قنفذ,خرافة,فتبينوا,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/angel_death_game/, زائف, FALSE, ما حقيقة (فيديو) ظهور ملاك وانقاذ شخص من الموت؟, 2018-07-17, "انقاذ,ملاك,خرافة,فتبينوا,سياسي,ديني,علوم,علوم,طبي"
